song_id,Name,Genre,Explicit
2734,My Church,country,False
2735,Amarillo By Morning,country,False
2736,I Hate Love Songs,country,False
2737,Old Time Rock & Roll,country,False
2738,Boot Scootin' Boogie,country,False
2739,Any Man Of Mine,country,False
2740,Silence,country,False
2741,The Boys Of Summer,country,False
2742,Nobody But You (Duet with Gwen Stefani),country,False
2743,Empty Beer Cans,country,False
2744,Under The Influence,dance,True
2745,Unholy (feat. Kim Petras),dance,False
2746,Harleys In Hawaii,dance,False
2747,No Lie,dance,False
2748,Closer,dance,False
2749,Let Me Love You,dance,False
2750,Strawberries & Cigarettes,dance,False
2751,Levitating (feat. DaBaby),dance,False
2752,I'm Good (Blue),dance,True
2753,7 rings,dance,True
2754,I Like Me Better,dance,False
2755,Attention,dance,False
2756,positions,dance,True
2757,Woman,dance,True
2758,One Kiss (with Dua Lipa),dance,False
2759,FRIENDS,dance,True
2760,Señorita,dance,False
2761,Left and Right (Feat. Jung Kook of BTS),dance,False
2762,We Don't Talk Anymore (feat. Selena Gomez),dance,False
2763,Levitating,dance,False
2764,Wolves,dance,False
2765,Cheap Thrills,dance,False
2766,Unstoppable,dance,False
2767,The Nights,dance,False
2768,"Love Me Like You Do - From ""Fifty Shades Of Grey""",dance,False
2769,There's Nothing Holdin' Me Back,dance,False
2770,Family,dance,False
2771,Bad Decisions (with BTS & Snoop Dogg),dance,False
2772,I'm Good (Blue),dance,True
2773,I'm Good (Blue),dance,True
2774,Crazy What Love Can Do,dance,False
2775,Crazy What Love Can Do,dance,False
2776,Crazy What Love Can Do,dance,False
2777,I'm Good (Blue),dance,True
2778,I'm Good (Blue),dance,True
2779,Crazy What Love Can Do,dance,False
2780,Crazy What Love Can Do,dance,False
2781,Family Affair (Dance for Me),dance,False
2782,Sunshine,dance,False
2783,Stuck with U (with Justin Bieber),dance,False
2784,Need to Know,dance,True
2785,Angel Baby,dance,False
2786,See You Again (feat. Charlie Puth),dance,False
2787,Happier,dance,False
2788,Love Me Like You Do,dance,False
2789,Harleys In Hawaii,dance,False
2790,Something Just Like This,dance,False
2791,Treat You Better,dance,False
2792,Love's Train,dance,False
2793,Skate,dance,False
2794,Smokin out the Window,dance,False
2795,Skate,dance,False
2796,Skate,dance,False
2797,2002,dance,False
2798,Love's Train,dance,False
2799,Love's Train,dance,False
2800,Señorita,dance,False
2801,Levitating,dance,False
2802,It Will Rain,dance,False
2803,Levitating,dance,False
2804,Levitating,dance,False
2805,Levitating,dance,False
2806,Family,dance,False
2807,IDGAF,dance,True
2808,Crazy What Love Can Do,dance,False
2809,Treasure - Cash Cash Radio Mix,dance,False
2810,Levitating,dance,False
2811,Family Affair (Dance for Me),dance,False
2776,Crazy What Love Can Do,dance,False
2812,New Rules - Acoustic,dance,False
2813,I'm Good (Blue),dance,True
2779,Crazy What Love Can Do,dance,False
2814,Say My Name,dance,False
2815,Crazy What Love Can Do,dance,False
2816,Physical,dance,False
2817,Crazy What Love Can Do,dance,False
2818,Crazy What Love Can Do,dance,False
2819,Crazy What Love Can Do,dance,False
2820,Family Affair (Dance for Me),dance,False
2821,Boss Bitch,dance,False
2822,Boss Bitch,dance,False
2823,You Right,dance,True
2824,Under The Influence (Body Language),dance,True
2825,Talking to the Moon,dance,False
2826,A Thousand Years,dance,False
2827,Without Me,dance,True
2828,Without Me,dance,True
2829,On The Floor,dance,False
2830,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",dance,True
2831,Somebody To You,dance,False
2832,Takeaway,dance,False
2792,Love's Train,dance,False
2794,Smokin out the Window,dance,False
2833,Smokin out the Window,dance,False
2834,Don't Let Me Down,dance,False
2835,Skate,dance,False
2836,Leave the Door Open,dance,False
2795,Skate,dance,False
2837,Leave the Door Open,dance,False
2838,Skate,dance,False
2839,Who Says,dance,False
2840,Leave the Door Open,dance,False
2841,Smokin out the Window,dance,False
2842,Leave the Door Open,dance,False
2843,Skate,dance,False
2844,Leave the Door Open,dance,False
2845,Leave the Door Open,dance,False
2846,Love Me More,dance,False
2847,Love's Train,dance,False
2848,Diamonds,dance,False
2849,Love's Train,dance,False
2850,Skate,dance,False
2851,Leave the Door Open,dance,False
2852,That's What I Like - PARTYNEXTDOOR Remix,dance,False
2853,Skate,dance,False
2854,That's What I Like - PARTYNEXTDOOR Remix,dance,False
2855,Skate,dance,False
2856,Moonshine,dance,False
2799,Love's Train,dance,False
2857,I'm Not The Only One,dance,False
2858,Love's Train,dance,False
2859,I'm Not The Only One,dance,False
2860,Time After Time - Live At Abbey Road Studios,dance,False
2861,Time After Time - Live At Abbey Road Studios,dance,False
2862,I'm Not The Only One,dance,False
2863,Time After Time - Live At Abbey Road Studios,dance,False
2802,It Will Rain,dance,False
2864,Like I Can,dance,False
2865,Too Good At Goodbyes,dance,False
2866,Light Switch,dance,False
2867,I Don’t Wanna Live Forever (Fifty Shades Darker),dance,False
2868,34+35,dance,True
2869,Leave Before You Love Me (with Jonas Brothers),dance,False
2870,Boss Bitch,dance,False
2871,Side To Side,dance,True
2872,Summer of Love (Shawn Mendes & Tainy),dance,False
2873,Wake Me Up,dance,False
2874,Havana (feat. Young Thug),dance,False
2875,Stitches,dance,False
2876,Kings & Queens,dance,False
2877,Attention - HUGEL Remix,dance,False
2878,Paparazzi,dance,False
2879,Poker Face,dance,False
2880,Poker Face,dance,False
2881,Monster,dance,True
2882,Poker Face,dance,False
2883,Monster,dance,True
2884,Poker Face,dance,False
2885,Poker Face,dance,False
2886,Monster,dance,True
2887,ブラッディー・マリー,dance,False
2888,"Eh, Eh (Nothing Else I Can Say)",dance,False
2889,Monster,dance,True
2890,Dance In The Dark,dance,True
2891,The Edge Of Glory,dance,False
2892,Poker Face,dance,False
2893,The Cure,dance,False
2894,Monster,dance,True
2895,Poker Face,dance,False
2896,Monster,dance,True
2897,Born This Way,dance,False
2898,Born This Way,dance,False
2899,Poker Face,dance,False
2900,Born This Way,dance,False
2901,Stupid Love,dance,False
2902,Bad Romance,dance,True
2903,Poker Face,dance,False
2904,Monster,dance,True
2905,Bad Romance,dance,False
2906,Bad Romance,dance,False
2907,Bad Romance,dance,False
2908,Million Reasons,dance,False
2909,Monster,dance,False
2910,Monster,dance,False
2911,Monster,dance,False
2912,Vegas (From the Original Motion Picture Soundtrack ELVIS),dance,True
2913,OK Not To Be OK,dance,False
2914,Left and Right (Feat. Jung Kook of BTS),dance,False
2915,Left and Right,dance,False
2916,Snowman,dance,False
2917,Left and Right,dance,False
2918,Left and Right,dance,False
2919,Left and Right,dance,False
2920,Light Switch,dance,False
2921,One Call Away,dance,False
2922,One Call Away,dance,False
2923,Judas,dance,False
2924,I Kissed A Girl,dance,False
2925,Bloody Mary,dance,False
2926,Cozy Little Christmas,dance,False
2927,Cozy Little Christmas,dance,False
2928,Cozy Little Christmas,dance,False
2929,Cozy Little Christmas,dance,False
2930,Cozy Little Christmas,dance,False
2931,Monster,dance,True
2932,Cozy Little Christmas,dance,False
2933,E.T.,dance,False
2934,Cozy Little Christmas,dance,False
2935,Firework,dance,False
2936,Cozy Little Christmas,dance,False
2937,Teeth,dance,False
2938,Cozy Little Christmas,dance,False
2939,Last Friday Night (T.G.I.F.),dance,False
2940,Cozy Little Christmas,dance,False
2941,Dark Horse,dance,False
2942,Electric - Pokemon 25 Version,dance,False
2943,Cozy Little Christmas,dance,False
2944,Cozy Little Christmas,dance,False
2945,Cozy Little Christmas,dance,False
2946,Cozy Little Christmas,dance,False
2947,Cozy Little Christmas,dance,False
2948,Cozy Little Christmas,dance,False
2949,Cozy Little Christmas,dance,False
2950,Cozy Little Christmas,dance,False
2951,Cozy Little Christmas,dance,False
2952,Cozy Little Christmas,dance,False
2953,Cozy Little Christmas,dance,False
2954,Cozy Little Christmas,dance,False
2955,Cozy Little Christmas,dance,False
2956,Teeth,dance,False
2957,Cozy Little Christmas,dance,False
2895,Poker Face,dance,False
2958,Bad Romance,dance,True
2959,Monster,dance,False
2960,Numb,dance,False
2961,It Ain't Me (with Selena Gomez),dance,False
2962,Cheating on You,dance,False
2963,Call You Mine,dance,False
2964,In the Name of Love,dance,False
2965,Light Switch,dance,False
2966,Light Switch,dance,False
2967,Left and Right,dance,False
2968,Walls Could Talk,dance,True
2969,Left and Right,dance,False
2970,Sweet but Psycho,dance,False
2971,That's Hilarious,dance,True
2916,Snowman,dance,False
2972,The Way I Am,dance,False
2973,Leave Before You Love Me,dance,False
2974,Light Switch,dance,False
2975,Smells Like Me,dance,False
2976,Left and Right,dance,False
2977,Light Switch,dance,False
2978,Left and Right,dance,False
2979,Snowman,dance,False
2980,Light Switch - Acoustic,dance,False
2981,Snowman,dance,False
2982,Snowman,dance,False
2983,Left and Right,dance,False
2984,Left and Right,dance,False
2918,Left and Right,dance,False
2985,Light Switch,dance,False
2986,Left and Right,dance,False
2987,Light Switch,dance,False
2988,Left and Right,dance,False
2989,Left and Right,dance,False
2990,Left and Right,dance,False
2991,Left and Right,dance,False
2992,Happier,dance,False
2921,One Call Away,dance,False
2993,Happier,dance,False
2994,Attention - David Guetta Remix,dance,False
2995,E.T.,dance,False
2996,One Call Away,dance,False
2997,Ghost,dance,False
2998,E.T.,dance,False
2999,Bad Liar,dance,False
3000,E.T.,dance,False
3001,Cozy Little Christmas,dance,False
3002,Floating Through Space,dance,False
3003,Dark Horse,dance,False
3004,Lonely,dance,True
3005,Silence,dance,False
3006,Cool for the Summer,dance,True
3007,"thank u, next",dance,True
3008,"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",dance,True
3009,One Last Time,dance,False
3010,New Rules,dance,False
3011,Say My Name,dance,False
3012,On the Go,dance,False
3013,Rockabye (feat. Sean Paul & Anne-Marie),dance,False
3014,Take You Dancing,dance,False
3015,Monster,dance,False
3016,On the Go,dance,False
3017,Die for a Man,dance,True
3018,On the Go,dance,False
3019,Leave Before You Love Me,dance,False
3020,On the Go,dance,False
3021,Monster,dance,False
3022,Happier,dance,False
3023,OK Not To Be OK,dance,False
3024,Summer Of Love,dance,False
3025,Summer Of Love,dance,False
3026,FRIENDS,dance,True
3027,Happier,dance,False
3028,Happier,dance,False
3029,Happier,dance,False
3030,Happier,dance,False
3031,Happier,dance,False
3032,The Way I Are,dance,False
3033,When You're Gone,dance,False
3034,Señorita,dance,False
3035,When You're Gone,dance,False
3036,Meant to Be,dance,False
3037,Treat You Better,dance,False
3038,When You're Gone,dance,False
3039,There's Nothing Holdin' Me Back,dance,False
3040,Sacrifice - Nathan Dawe Remix,dance,False
3041,Stitches,dance,False
3042,If I Can't Have You,dance,False
3043,Treat You Better,dance,False
3044,In My Blood,dance,False
3045,Last Hurrah - David Guetta Remix,dance,False
3046,Señorita,dance,False
3047,Treat You Better,dance,False
3048,Señorita,dance,False
3049,Sacrifice - Nathan Dawe Remix,dance,False
3050,There's Nothing Holdin' Me Back,dance,False
3051,Gangsta,dance,False
3052,Sucker,dance,False
3053,This Town,dance,False
3054,IDGAF,dance,True
3055,Loser,dance,False
3056,That's Hilarious,dance,True
3057,Who (feat. BTS),dance,False
3058,Loser,dance,False
3059,Light Switch,dance,False
3060,What A Time (feat. Niall Horan),dance,False
3061,Youngblood,dance,False
3062,Paris,dance,False
3063,I'm a Mess,dance,False
1479,Only Love Can Hurt Like This,dance,False
3064,Hips Don't Lie (feat. Wyclef Jean),dance,False
3065,Criminal,dance,False
3066,When You're Gone,dance,False
3067,On the Go,dance,False
3012,On the Go,dance,False
3068,Unstoppable,dance,False
3016,On the Go,dance,False
3069,Sabotage,dance,True
3070,Fetish,dance,False
3071,Meant to Be,dance,False
3072,Baila Conmigo,dance,False
3073,Heart Attack,dance,False
3074,Dance Again,dance,False
3075,Baila Conmigo,dance,False
3076,Better Mistakes,dance,False
3077,Lose You To Love Me,dance,False
3078,Lose You To Love Me,dance,False
3079,Lose You To Love Me,dance,False
3080,Dámelo To’,dance,False
3081,I Got You - Acoustic,dance,False
3082,Last Hurrah,dance,False
3083,Sacrifice - Nathan Dawe Remix,dance,False
3084,I Don't Wanna Grow Up,dance,False
3045,Last Hurrah - David Guetta Remix,dance,False
3085,Back To You - From 13 Reasons Why – Season 2 Soundtrack,dance,False
3086,Come & Get It,dance,False
3087,No Guidance (feat. Drake),dance,True
3088,No More Drama,dance,False
3089,boyfriend (with Social House),dance,True
3090,Eenie Meenie,dance,False
3091,Kiss Me More (feat. SZA),dance,True
3092,PILLOWTALK,dance,True
3093,Be Kind (with Halsey),dance,False
3094,Right Now (Na Na Na),dance,False
3095,i'm so tired...,dance,False
3096,High,dance,True
3097,Super Freaky Girl,dance,True
3098,Swalla (feat. Nicki Minaj & Ty Dolla $ign),dance,True
3099,Moth To A Flame (with The Weeknd),dance,False
3100,Smack That,dance,True
3101,Eastside (with Halsey & Khalid),dance,False
3102,Charlie Be Quiet!,dance,False
3103,More Than You Know,dance,False
3104,Tears On My Piano,dance,True
3105,Belly Dancer,dance,False
3106,There’s A First Time For Everything,dance,False
3107,Scars To Your Beautiful,dance,False
3108,Back To You - From 13 Reasons Why – Season 2 Soundtrack,dance,False
3109,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",dance,True
3110,There Will Be Blood,dance,False
3111,Santa Claus Is Comin' To Town,dance,False
3112,"Genius (feat. Sia, Diplo, and Labrinth)",dance,False
3113,This Is What You Came For,dance,False
3114,God is a woman,dance,True
3115,Shower,dance,False
3116,16 Shots,dance,True
3117,Smells Like Me,dance,False
3118,I Don’t Think That I Like Her,dance,False
3119,Marks On My Neck,dance,False
3120,Last Last,dance,False
3121,B. D’OR,dance,False
3122,Last Last,dance,False
3123,On the Low,dance,False
3124,Kiss and Make Up,dance,False
3125,Real Life,dance,False
3126,Last Last,dance,False
3127,Scars To Your Beautiful,dance,False
3128,Real Life,dance,True
3129,Last Last,dance,False
3130,Last Last,dance,False
3131,Last Last,dance,False
3132,Last Last,dance,False
3133,Last Last,dance,False
3134,Last Last,dance,False
3135,Last Last,dance,False
3136,Solid,dance,True
3137,B. D’OR,dance,False
3138,Last Last,dance,False
3139,Last Last,dance,False
3140,Last Last,dance,False
3141,Last Last,dance,False
3142,For My Hand,dance,False
3143,B. D’OR,dance,False
3144,Massacre,dance,False
3145,B. D’OR,dance,False
3146,For My Hand,dance,False
3147,Massacre,dance,False
3148,For My Hand,dance,False
3149,Real Life (Mixed),dance,True
3150,Money Play (Mixed),dance,False
3151,There Will Be Blood,dance,False
3110,There Will Be Blood,dance,False
3152,Heaven's Gate,dance,True
3153,Close Your Eyes,dance,False
3154,There Will Be Blood,dance,False
3155,Tell Me It's A Nightmare,dance,False
3156,There Will Be Blood,dance,False
3157,Close Your Eyes,dance,False
3158,There Will Be Blood,dance,False
3159,There Will Be Blood,dance,False
3160,Rock Your Body,dance,False
3161,I Took A Pill In Ibiza - Seeb Remix,dance,True
3162,The Middle,dance,False
3163,Light Switch,dance,False
3164,Left and Right (Feat. Jung Kook of BTS),dance,False
3121,B. D’OR,dance,False
3122,Last Last,dance,False
3165,Last Last,dance,False
3166,My Oh My (feat. DaBaby),dance,False
3167,Real Life,dance,False
3128,Real Life,dance,True
3168,For My Hand,dance,False
3169,Last Last,dance,False
3170,The Nights,dance,False
3134,Last Last,dance,False
3171,Last Last,dance,False
3132,Last Last,dance,False
3136,Solid,dance,True
3139,Last Last,dance,False
3140,Last Last,dance,False
3142,For My Hand,dance,False
3172,Last Last,dance,False
3173,For My Hand,dance,False
3174,Without You,dance,True
3175,For My Hand,dance,False
3176,Last Last,dance,False
3177,Last Last,dance,False
3178,The Nights,dance,False
3179,The Nights,dance,False
3180,B. D’OR,dance,False
3181,The Nights,dance,False
3182,For My Hand,dance,False
3183,For My Hand,dance,False
3184,Heaven,dance,False
3149,Real Life (Mixed),dance,True
3185,SOS,dance,False
3186,Onyeka (Baby) (Mixed),dance,False
3187,Wake Me Up - Radio Edit,dance,False
3152,Heaven's Gate,dance,True
3188,Without You,dance,True
3189,The Nights,dance,False
3190,The Days,dance,False
3191,Wake Me Up - Radio Edit,dance,False
3192,Wake Me Up - Radio Edit,dance,False
3193,You Make Me,dance,False
3194,Wake Me Up - Radio Edit,dance,False
3195,Wake Me Up - Radio Edit,dance,False
3196,Last Dance - Radio Edit,dance,False
3197,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,dance,False
3198,Wake Me Up - Radio Edit,dance,False
3199,Never Be the Same,dance,False
3200,Love You Like A Love Song,dance,False
3201,Waiting For Love,dance,False
3202,Kiss Me More (feat. SZA),dance,True
3203,I Don’t Think That I Like Her,dance,False
3204,Charlie Be Quiet!,dance,False
3205,Teeth,dance,False
3206,Lonely,dance,True
3207,Where Are You Now,dance,False
3208,Lonely,dance,True
3209,No Lie,dance,False
3210,No Lie,dance,False
3211,No Lie,dance,False
3212,Ring,dance,False
3213,No Lie,dance,False
3214,Symphony (feat. Zara Larsson),dance,False
3215,Ring,dance,False
3216,Please Me,dance,False
3217,No Lie,dance,False
3218,Please Me,dance,False
3219,Ring,dance,False
3220,Be Careful,dance,False
3221,Press,dance,True
3222,Press,dance,True
3223,I Wanna Love You,dance,True
3224,"Sit Still, Look Pretty",dance,False
3225,Gonna Love Ya,dance,False
3226,Lonely,dance,True
3227,I Wanna Love You,dance,True
3228,Press,dance,False
3229,Rock That Body,dance,False
3230,Rockabye (feat. Sean Paul & Anne-Marie),dance,False
3231,Dynamite,dance,False
3232,Best Life,dance,True
3233,I Like It,dance,True
3234,Wake Me Up - Radio Edit,dance,False
3235,She Doesn't Mind,dance,False
3236,I Gotta Feeling,dance,False
3237,Last Dance - Radio Edit,dance,False
3238,I Gotta Feeling,dance,False
3239,She Doesn't Mind - Gregori Klosman Remix,dance,False
3240,I Gotta Feeling,dance,False
3241,Pump It,dance,False
3242,Where Is The Love?,dance,False
3243,Where Is The Love?,dance,False
3244,I Gotta Feeling,dance,False
3245,Bye Bye,dance,True
3246,Replay,dance,False
3247,Leave The Door Open,dance,False
3248,Smells Like Me,dance,False
3249,No More Drama,dance,False
3250,Worth It (feat. Kid Ink),dance,False
3251,There’s A First Time For Everything,dance,False
3252,Marks On My Neck,dance,False
3253,Christmas Without You,dance,False
3254,Maybe You're the Problem,dance,False
3255,Tears On My Piano,dance,False
3256,Maybe You're the Problem,dance,False
3257,Maybe You're the Problem,dance,False
3258,Christmas Without You,dance,False
3259,Christmas Without You,dance,False
3260,My Head & My Heart,dance,False
3261,Budget,dance,True
3262,Christmas Without You,dance,False
3263,Budget,dance,True
3264,Maybe You're the Problem,dance,False
3265,Maybe You're the Problem,dance,False
3266,Christmas Without You,dance,False
3267,Budget,dance,True
3268,Tattoo,dance,False
3269,Maybe You're the Problem,dance,False
3270,Maybe You're the Problem,dance,False
3271,Sun Will Shine,dance,False
3272,Maybe You're the Problem,dance,False
3273,Who's Laughing Now,dance,False
3274,Million Dollar Baby,dance,False
3275,Christmas Without You,dance,False
3276,Maybe You're the Problem,dance,False
3277,Maybe You're the Problem,dance,False
3278,Million Dollar Baby,dance,False
3279,Maybe You're the Problem,dance,False
3280,My Humps,dance,False
3281,Maybe You're the Problem,dance,False
3282,Million Dollar Baby,dance,False
3283,Kings & Queens,dance,False
3284,Maybe You're the Problem,dance,False
3285,My Head & My Heart,dance,False
3236,I Gotta Feeling,dance,False
3286,OMG What's Happening,dance,False
3287,Sweet but Psycho,dance,False
3288,Sweet but Psycho,dance,False
3289,Who's Laughing Now,dance,False
3290,Kings & Queens - James Carter Remix,dance,False
3291,I Gotta Feeling,dance,False
3292,Fantasy,dance,True
3293,Hurts So Good,dance,False
3294,Gimme More,dance,False
3295,Bam Bam (feat. Ed Sheeran),dance,False
3296,Late Night Messages,dance,True
3297,Memory Lane,dance,True
3298,Memory Lane,dance,True
3299,Memory Lane,dance,True
3300,Something New,dance,True
3301,Late Night Messages,dance,True
3302,Hopeless Romantic,dance,True
3303,Fr Fr,dance,False
3304,Rain,dance,False
3305,Pressurelicious,dance,True
3306,New Rules,dance,False
3307,Bad Ass Bitches,dance,True
3308,Pressurelicious,dance,True
3309,Pressurelicious,dance,True
3310,Pressurelicious,dance,False
3311,Rain,dance,True
3312,Star,dance,False
3313,Bad Ass Bitches,dance,True
3314,Bad Ass Bitches,dance,True
3315,Bad Ass Bitches,dance,True
3316,Bad Ass Bitches,dance,True
3317,On Repeat,dance,False
3318,Pressurelicious,dance,True
3319,Iced Out Necklace,dance,True
3320,Pressurelicious,dance,True
3321,Star,dance,True
3322,On Repeat,dance,False
3323,Pressurelicious,dance,True
3324,Pressurelicious,dance,True
3325,Pressurelicious,dance,True
3326,Still Wiz,dance,False
3327,Sun Will Shine,dance,False
3328,Sun Will Shine,dance,False
3329,Penthouse,dance,True
3271,Sun Will Shine,dance,False
3330,Sun Will Shine,dance,False
3331,See You Again,dance,False
3332,See You Again,dance,False
3333,Sun Will Shine,dance,False
3334,Sun Will Shine,dance,False
3335,Streets,dance,True
3336,Go Crazy,dance,True
3337,That's What I Like,dance,False
3338,Scared to Be Lonely,dance,False
3339,Same Old Love,dance,False
3340,I Want It That Way,dance,False
3341,Butterflies,dance,False
3342,Don't Start Now,dance,False
3343,Titanium (feat. Sia),dance,False
3344,Criminal,dance,False
3345,How Long,dance,False
3346,Hate Me (with Juice WRLD),dance,False
3347,Snowman,dance,False
3348,Uptown Funk (feat. Bruno Mars),dance,True
3349,Temperature,dance,False
3350,Universe,dance,False
3351,Spicy,dance,True
3352,Universe,dance,False
3353,Spicy,dance,False
3354,Spicy,dance,True
3355,Spicy,dance,True
3356,Spicy,dance,False
3357,Thunder,dance,False
3358,On Repeat,dance,False
3359,Dancing With The Devil,dance,False
3322,On Repeat,dance,False
3360,Cool for the Summer,dance,False
3361,On Repeat,dance,False
3362,Cool for the Summer,dance,False
3363,Sorry Not Sorry,dance,True
3364,Cool for the Summer,dance,False
3365,On Repeat,dance,False
3366,On Repeat,dance,False
3367,Dancing With The Devil,dance,False
3368,On Repeat,dance,False
3369,On Repeat,dance,False
3370,On Repeat,dance,False
3371,Forever Yours - Avicii Tribute,dance,False
3372,Just the Way You Are,dance,False
3373,Stay,dance,False
3374,Better Days (NEIKED x Mae Muller x Polo G),dance,False
3375,Alone,dance,False
3376,Symphony (feat. Zara Larsson),dance,False
3377,Into You,dance,False
3378,Me And My Broken Heart,dance,False
3379,Cheap Thrills (feat. Sean Paul),dance,False
3380,Smells Like Me,dance,False
3381,Break My Heart,dance,False
3382,Hurts So Good,dance,False
3383,My Head & My Heart,dance,False
3384,Imagination,dance,False
3385,Slidin',dance,True
3386,Mercy,dance,False
3387,Power,dance,False
3388,Slidin',dance,True
3389,Slidin',dance,True
3390,Chandelier,dance,False
3391,Slidin',dance,True
3392,Slidin',dance,True
3393,Slidin',dance,True
3394,Slidin',dance,True
3395,Slidin',dance,True
3396,Slidin',dance,True
3397,Slidin',dance,True
3398,Slidin',dance,True
3399,Slidin',dance,True
3400,Slidin',dance,True
3401,Slidin',dance,False
3402,Slidin',dance,False
3403,Slidin',dance,True
3404,Bam Bam (feat. Ed Sheeran),dance,False
3405,Slidin',dance,True
3406,Slidin',dance,True
3407,F It Up,dance,True
3408,Take You Dancing,dance,False
3409,Pull-Up,dance,True
3410,Acapulco,dance,False
3411,Acapulco,dance,False
3412,Be the One,dance,True
3413,Take You Dancing,dance,False
3414,Wiggle,dance,False
3415,It Girl,dance,False
3416,Acapulco,dance,False
3417,Take You Dancing,dance,False
3418,Want to Want Me,dance,True
3419,In My Head - Klubjumpers Extended Mix,dance,False
3420,High School,dance,True
3421,Let Me,dance,False
3422,Good For You,dance,False
3423,Animals,dance,True
3424,Frozen,dance,False
3425,8 Letters,dance,False
3426,So Good,dance,False
3427,Levitating (feat. DaBaby),dance,False
3428,motive (with Doja Cat),dance,True
3429,Say So,dance,True
3430,Lush Life,dance,False
3431,Ferrari,dance,False
3432,Ride It (Kya Yehi Pyar Hai),dance,False
3433,Fire On Fire,dance,False
3434,This Feeling,dance,False
3435,Don’t Wake Me Up,dance,False
3436,Here With Me,dance,False
3437,Without You (feat. Sandro Cavazza),dance,True
3438,Cheap Thrills (feat. Sean Paul),dance,False
3439,Magenta Riddim,dance,False
3440,Worth It,dance,False
3441,Unlovable,dance,False
3442,Let Me Love You,dance,False
3443,Let Me Love You,dance,False
3444,2002,dance,False
3445,Selfish Love,dance,False
3446,Our Song,dance,False
3447,Not Your Barbie Girl,dance,False
3448,Loco Contigo,dance,False
3449,Let Me Love You,dance,False
3450,Alarm,dance,True
3451,Fuego,dance,False
3452,Loco Contigo,dance,False
3453,Perfect to Me,dance,False
3454,Let Me Love You,dance,False
3455,Birthday - Don Diablo Remix,dance,False
3456,Taki Taki,dance,True
3457,Loco Contigo,dance,False
3458,Think of Christmas,dance,False
3459,Think of Christmas,dance,False
3460,Think of Christmas,dance,False
3461,Perfect to Me,dance,False
3462,Think of Christmas,dance,False
3463,Mine,dance,True
3464,Eastside (with Halsey & Khalid),dance,False
3465,I Like It,dance,True
3466,Don't Start Now,dance,False
3467,Baila Conmigo (with Rauw Alejandro),dance,False
3468,Love Is Gone,dance,False
3469,no tears left to cry,dance,False
3470,One Call Away,dance,False
3471,Bananza (Belly Dancer),dance,False
3472,All 4 Nothing (I'm So In Love),dance,False
3473,Our Song,dance,False
3474,Hate Me,dance,False
3475,Easy Lover,dance,False
3476,Hate Me,dance,False
3477,Remember,dance,False
3478,Looking at Me,dance,False
3479,I Got You,dance,True
3480,Close To Me,dance,True
3481,Close To Me,dance,True
3482,HISTORY,dance,True
3483,Remember,dance,False
3484,Power,dance,False
3485,Losing,dance,False
3486,HISTORY,dance,True
3487,I Got You,dance,True
3488,I Got You,dance,True
3489,HISTORY,dance,True
3490,HISTORY,dance,True
3491,HISTORY,dance,True
3492,HISTORY,dance,True
3493,Starry Eyed,dance,False
3494,"Love Me Like You Do - From ""Fifty Shades Of Grey""",dance,False
3495,"Love Me Like You Do - From ""Fifty Shades Of Grey""",dance,False
3496,Lights - Single Version,dance,False
3497,HISTORY,dance,True
3498,My Heart Goes (La Di Da),dance,False
3499,HISTORY,dance,True
3500,Something In The Way You Move,dance,False
3501,My Heart Goes (La Di Da),dance,False
3502,HISTORY,dance,True
3503,My Heart Goes (La Di Da),dance,False
3504,"Still Falling For You - From ""Bridget Jones's Baby""",dance,False
3505,My Heart Goes (La Di Da),dance,False
3506,Love Me Harder,dance,False
3507,Beautiful (feat. Camila Cabello),dance,False
3508,Something Just Like This,dance,False
3509,BIBA,dance,False
3510,Lose Control,dance,False
3511,Monster (Shawn Mendes & Justin Bieber),dance,False
3512,I'm Not The Only One,dance,False
3513,Heaven,dance,False
3514,Shallow,dance,False
3515,Locked out of Heaven,dance,False
3516,YOUTH,dance,False
3517,Who Do You Love,dance,True
3518,No Lie,dance,False
3519,Dark Horse,dance,False
3520,"break up with your girlfriend, i'm bored",dance,True
3521,Rasputin,dance,False
3522,For My Hand (feat. Ed Sheeran),dance,False
3523,Bye Bye,dance,False
3524,So Sick,dance,False
3525,Perfect Strangers,dance,False
3526,Ain't Your Mama,dance,False
3527,Super Freaky Girl,dance,True
3528,Chasing Stars,dance,False
3529,21 Reasons (feat. Ella Henderson),dance,False
3530,REMEDY,dance,False
3531,REMEDY,dance,False
3532,Sad Song,dance,False
3533,Heroes (we could be),dance,False
3534,When I'm Gone,dance,False
3535,When I'm Gone,dance,False
3536,When I'm Gone,dance,False
3537,When I'm Gone,dance,False
3538,Merry Christmas Baby,dance,False
3539,Heroes (we could be),dance,False
3540,Good Feeling,dance,False
3541,Good Feeling,dance,False
3542,Beautiful Monster,dance,False
3543,Beautiful Monster,dance,False
3544,Beautiful Monster,dance,False
3545,Illuminati,dance,False
3546,Beautiful Monster,dance,False
3547,Illuminati,dance,False
3548,Illuminati,dance,False
3549,Let Me Love You (Until You Learn To Love Yourself),dance,False
